id,game_id,name,storyline,first_release_date,follow_count,hype_count,critic_rating_value,critic_rating_count,user_rating_value,user_rating_count
43,11226,Anstoss 3,NULL,2000-06-01 00:00:00.000,2,NULL,NULL,NULL,99.6223,7
54,6499,Lego Creator: Knights' Kingdom,NULL,2000-12-31 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
60,9711,Risk II,NULL,2000-03-22 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
281,125036,Die drei ??? - Das Geheimnis des Magiers,NULL,2000-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
435,3613,Tigger's Honey Hunt,"Winnie the Pooh decides to have a party for his friends but needs more honey. He asks Tigger, a tiger with spring-like tail, to help him collect the honey they will need to have the party. Other friends from the Hundred Acre Wood such as Owl, Rabbit, Kanga, Piglet and Roo, also help Tigger find the honey they will need. After traveling through six areas and completing three minigames, Tigger goes to talk to Christopher Robin about finding more honey and he suggests different kinds of food. The party is a big success thanks to Pooh and Tigger.",2000-09-29 00:00:00.000,2,NULL,NULL,NULL,75.9841,5
517,57857,Chain of Command,NULL,2000-01-13 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
975,50558,Pocket Billiard Funk: The 9 Ball,NULL,2000-03-19 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
1207,125313,Invasion Deutschland,NULL,2000-12-31 00:00:00.000,1,1,NULL,NULL,NULL,NULL
2162,148434,Picross NP Vol. 8,NULL,2000-06-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
2215,148432,Picross NP Vol. 6,NULL,2000-02-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
2409,40911,Steamroller,NULL,2000-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
2582,136733,Jikkyou Powerful Pro Yakyuu 2000,NULL,2000-04-29 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
2723,55171,G1 Jockey 2000,NULL,2000-02-03 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
2740,37460,Morita Shogi for WonderSwan,NULL,2000-01-22 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
3199,93028,Alizarin Tetris,NULL,2000-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
3265,49968,Space Marauder,NULL,2000-09-28 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
3288,43562,Wild Wild Racing,NULL,2000-10-26 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
3308,43852,Suzuki Bakuhatsu,NULL,2000-07-06 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
3390,49886,International Superstar Soccer 99,NULL,2000-02-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
3759,44733,Gensō Suikogaiden: Swordsman of Harmonia,NULL,2000-10-21 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
3791,17451,Beach Head 2000,NULL,2000-06-15 00:00:00.000,3,NULL,NULL,NULL,59.8601,7
3844,72735,Dance Dance Revolution GB 2,NULL,2000-11-16 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
4111,72000,Densha de GO! Nagoya Railroad,NULL,2000-01-27 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
4180,19403,Barbie Ocean Discovery,NULL,2000-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
4440,45806,MagForce Racing,NULL,2000-07-13 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
4565,125010,The Legend of the Prophet & the Assassin,NULL,2000-12-31 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
4734,51183,Space Invaders X.L.,NULL,2000-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
4804,94123,Aconcagua,NULL,2000-06-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
5008,37260,Mille Miglia,NULL,2000-10-13 00:00:00.000,NULL,1,NULL,NULL,NULL,NULL
5036,54412,Super Cross Kings,NULL,2000-12-14 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
5226,144780,South Park: Cartman's Authoritah,NULL,2000-01-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
5320,687,Jane's F/A-18,NULL,2000-01-18 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
5361,92231,Touge Max G,NULL,2000-12-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
5405,47742,Choro Q 64 2: Hacha-mecha Grand Prix Race,NULL,2000-01-24 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
6185,46086,Phix: The Adventure,NULL,2000-06-18 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
6199,8504,Duke Nukem: Land of the Babes,NULL,2000-09-19 00:00:00.000,3,NULL,NULL,NULL,49.3116,5
6415,143578,Heroes of Might and Magic,NULL,2000-04-29 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
6812,37518,Digimon Adventure 02: Tag Tamers,NULL,2000-09-03 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
7159,61669,Smash Court 3,NULL,2000-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
7309,45228,Disney's The Lion King: Simba's Mighty Adventure,NULL,2000-12-16 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
7414,50550,O'Leary Manager 2000,NULL,2000-10-15 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
7506,44950,Dragon Tales: Dragon Seek,"Like the television show, Dragon Tales: Dragon Seek teaches kids to understand their fears and to look forward to learning from new experiences, even when things do not turn out exactly as planned. Emmy, Max, and many of their dragon friends are featured throughout the game.",2000-12-29 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
7747,44848,Action Man: Destruction X,NULL,2000-12-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
7862,37289,Beyond Pearl Harbor: Pacific Warriors,"In the days following the surprise attack on Pearl Harbor, the US Navy mobilized it's entire fleet to deliver a definitive response to Japan's treacherous and brutal bombing. They met the enemy in a new battleground - the expanses of the South Pacific. Join these heroes as a US fighter pilot and exact revenge for your slain comrades. Defeat Japanese Zeros in fast-paced dogfights, destroy gun embankments on the Mariana Islands, and down fully-loaded lumbering bombers bent on reaching US shores. Five white knuckled missions await - start as a P-40 fighter pilot and graduate to command the most advanced flying arsenal of the day. The balance of power in the Pacific rests in your hands. Will you control the skies Beyond Pearl Harbor?",2000-10-01 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
7929,139764,Diaspora,NULL,2000-06-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
7997,62562,Mahjong Taikai III,NULL,2000-03-04 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
8156,44729,EVE ZERO,NULL,2000-04-30 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
8598,98916,Pumuckls Abenteuer im Geisterschloss,"Pumuckl is a small red hairy goblin from a German TV series. His major concern is to trifle with humans. In this game Pumuckl is invited to castle ""Gruselzinne"". But it is a trap. Again the blue ""Klabauterman"" is against Pumuckl. You play Pumuckl and have to find your way out of the castle.",2000-11-15 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
8605,45070,The Land Before Time: Return to the Great Valley,NULL,2000-10-15 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
8990,45047,Bishi Bashi Special,NULL,2000-08-07 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
9093,137040,Slash Out,NULL,2000-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
9150,679,Enemy Engaged,NULL,2000-03-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
9169,78392,Microsoft Golf 2001 Edition,NULL,2000-08-24 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
9282,85768,Samba de Amigo ver. 2000,NULL,2000-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
9733,44949,Supercross,NULL,2000-12-21 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
9819,50917,Timeline,NULL,2000-12-13 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
10164,123290,Rhythm 'n' Face,NULL,2000-03-09 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
10271,41677,Pentaro Odyssey 2: The Island,NULL,2000-03-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
10287,39721,Mighty! Pang,NULL,2000-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
10409,24159,Virtua Athlete 2000,NULL,2000-07-27 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
10489,37493,Sangokushi II,NULL,2000-05-06 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
10565,37535,Vexperience - B.E.T.H. & Vecsports Boxing,NULL,2000-02-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
10601,37488,Sennou Millennium,NULL,2000-04-16 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
10676,60008,Rematch,NULL,2000-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
11042,42335,Cannon Fodder,NULL,2000-12-04 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
11245,194618,Orisinal: Morning Sunshine,NULL,2000-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
11285,11466,Frogger 2: Swampy's Revenge,NULL,2000-08-23 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
11317,45847,Wetrix+,NULL,2000-01-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
11482,37477,Tanjou Debut for WonderSwan,NULL,2000-03-24 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
11639,14392,Ghoul Panic,NULL,2000-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
11660,9335,Worms Pinball,NULL,2000-01-01 00:00:00.000,2,NULL,NULL,NULL,81.5174,9
11967,71125,BattleSphere,NULL,2000-02-29 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
12047,3474,Doraemon 3: Nobita no Machi SOS!,NULL,2000-07-28 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
12058,6002,Rent-A-Hero No. 1,"The player is Tarou Yamada, an ordinary boy from the Yamada family that just moved to the Koja Town. The Yamadas made a party to celebrate the move and meet the residents, but during the party, the food was almost ending. Tarou asked for more food from a delivery named Service Cafe (Seca for short), but he received a cosplay costume instead. Thinking of using it to boost the party by making a hero show with his father, who was dressed as a monster, he wore the costume and discovered that it gave him powers, accidentally throwing his father far away with a light tap. Checking it, he discovers that it is the top work from Seca, a sturdy and powerful super energy combat armor that can make anyone a hero, but it requires batteries to work. Also, as it is a rental suit, Tarou decides to start a rental job under the name Rent a Hero, and distributes flyers around the town to take requests. The money he gains is used for the costume's monthly rental fee and for batteries.    After finishing the distribution and returning home to play on his creamcast (the game's save point), he went out to check the town and saw a man harassing a woman, entering in a fight against him. Although helping outside the shop requests won't give rewards, it rises awareness of the hero, improving his career. Tarou then gradually gains experience and becomes a famous hero.",2000-05-25 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
12531,793,Mobil 1 Rally Championship,NULL,2000-01-31 00:00:00.000,4,NULL,NULL,NULL,82.3434,7
12871,87746,Hoyle Card Games,NULL,2000-12-01 00:00:00.000,NULL,NULL,NULL,NULL,50.0000,0
12896,43934,Air Hockey,NULL,2000-05-25 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
12915,79903,Shade,NULL,2000-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
12986,8013,Woody Woodpecker Racing,NULL,2000-12-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
13102,140070,World Destruction League: Thunder Tanks,NULL,2000-09-09 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
13243,72956,PickUp Express,NULL,2000-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
13580,63754,Kisha de GO!,NULL,2000-03-23 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
13735,72123,Disney's Dinosaur Activity Center,NULL,2000-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
13882,67376,Fushigi no Dungeon: Fuurai no Shiren 2 - Oni Shuurai! Shiren Jou!,NULL,2000-09-27 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
13886,61677,Hello Kitty no Waku Waku Quiz,NULL,2000-08-10 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
14015,77674,Bomberman Land,NULL,2000-12-21 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
14209,43910,Wheel of Fortune - 2nd Edition,NULL,2000-11-18 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
14245,73714,Stalin's Dilemma,NULL,2000-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
14279,37510,Fishing Freaks: BassRise for WonderSwan,NULL,2000-03-24 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
14403,256,Deer Hunter 3 Gold,NULL,2000-02-29 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
14441,46434,Disney's Magic Artist 3D,NULL,2000-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
14655,37509,From the TV Animation:One Piece ~Mezase Kaizokuou!~,NULL,2000-08-19 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
14793,70272,NASCAR 2000,NULL,2000-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
14808,28455,Tetris: The Absolute - The Grand Master 2 PLUS,NULL,2000-12-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
14990,25023,Tetris: The Absolute - The Grand Master 2,NULL,2000-10-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
15123,66277,Mercurius Pretty: End of the Century,NULL,2000-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
15255,148298,Aitakute... Your smiles in my heart,"You're in tenth grade, your parents are out of the country for a year, and your new private school has affairs of the heart as a major elective. If that isn't reason enough to get chummy with the opposite sex, you're also a teenage male, and your father has decided that he'll find you a ""really nice"" girlfriend if you can't do it yourself. Throw in the fact that the only person you know at this new school is a Casanova who turned down a top-ten prep school because it wasn't coed, and one has the ingredients for a good old-fashioned romance sim.",2000-03-16 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
15282,3336,Duck Dodgers Starring Daffy Duck,NULL,2000-09-16 00:00:00.000,2,NULL,NULL,NULL,NULL,NULL
15352,3246,Powerpuff Girls: Bad Mojo Jojo,NULL,2000-11-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
15916,43721,Kurt Warner's Arena Football Unleashed,NULL,2000-05-18 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
16009,61965,Farland Odyssey II: Kun ni Okuru Serenade,NULL,2000-09-22 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
16034,61017,beatmania III -The latest evolution machine-,NULL,2000-03-08 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
16235,50067,SnowCross,NULL,2000-03-18 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
16441,3560,NFL QB Club 2001,NULL,2000-08-23 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
16670,49991,Toonsylvania,NULL,2000-07-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
16865,9119,Infestation,NULL,2000-06-29 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
17956,71306,Shin Megami Tensei: Devil Children - Red Book,NULL,2000-11-17 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
18193,75509,PachiSlot Aruze Kingdom - Ward of Lights,NULL,2000-01-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
18272,50923,Starship Troopers: Terran Ascendancy,NULL,2000-11-28 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
18542,49909,Matchbox Caterpillar Construction Zone,NULL,2000-02-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
18735,3517,International Track & Field 2000,NULL,2000-06-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
18849,43920,Kakuge Yarou: Fighting Game Creator,NULL,2000-03-17 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
18952,64059,Rubbish Blazon,NULL,2000-04-27 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
19033,127974,Batta Batta: Kampen mod Ultra,NULL,2000-11-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
19053,5918,Mary-Kate & Ashley: Pocket Planner,NULL,2000-11-02 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
19211,37514,Dokodemo Hamster,NULL,2000-02-06 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
19410,79062,Xiao Ao Jiang Hu,NULL,2000-06-22 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
19421,127784,Lightslayer,"For five years you were apprenticed to the sorceress Calesstra when your apprenticeship was cut short. Never will you forget that fateful night, for it changed your life.    You were studying a particularily difficult spell when you felt a sudden surge of magical energy. You turned around and a flash of white light blinded you. When your eyes had recovered, Calesstra was gone.    You set out to find her, never guessing that your search would take you far beyond your world, through forests and mountains, through deserts of burning sand and deserts of eternal ice, through cities and swamps. Your quest would ultimately determine the fate of two world, for you are the Chosen, you are the Fated, you are the Lightslayer.",2000-12-31 00:00:00.000,1,1,NULL,NULL,NULL,NULL
19556,5916,Mary-Kate & Ashley: Get a Clue!,NULL,2000-05-30 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
19785,40992,Nightmare in the dark,NULL,2000-01-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
19821,43989,Pocket Reversi,NULL,2000-01-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
19945,20264,NBA ShootOut 2001,NULL,2000-12-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
20197,52967,Egypt 2: The Heliopolis Prophecy,NULL,2000-12-31 00:00:00.000,1,1,NULL,NULL,NULL,NULL
20234,102076,Gift,NULL,2000-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
20340,44847,The Dalmatians,NULL,2000-09-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
20504,143351,Goldie,NULL,2000-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
20702,124912,Dune - Keep The Secret,NULL,2000-12-31 00:00:00.000,NULL,1,NULL,NULL,NULL,NULL
20866,37574,Macross: True Love Song,NULL,2000-04-23 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
21016,171252,Muddy Water,NULL,2000-03-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
21020,24129,Spin Jam,NULL,2000-10-24 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
21199,166391,Screen,"You and your younger sister, Maiko, lost your parents in a traffic accident. The two of you have since lived with your relatives at the country side. Five years later, you graduated a high-school and returned alone to Tokyo to attend college. Your two-year younger sister came to Tokyo two years after you, hoping to attend the same college as you do.",2000-05-25 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
21443,131796,International Track & Field: Summer Games,NULL,2000-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
21474,44841,A2 Racer III: Europa Tour,NULL,2000-12-31 00:00:00.000,2,NULL,NULL,NULL,NULL,NULL
21832,80100,beatmania IIDX 3rd style,NULL,2000-02-25 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
21863,44887,Madden 2001,NULL,2000-09-15 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
21918,93462,ESPN MLS GameNight,NULL,2000-11-19 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
21965,40183,Guts'n,NULL,2000-02-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
22213,93310,Vampire Chronicle For Matching Service,NULL,2000-08-10 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
22484,171229,Color by Number,NULL,2000-03-10 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
22575,171250,Twisted! Deluxe,NULL,2000-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
22584,116789,Ultimate Solitaire,NULL,2000-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
22749,120499,New Bremen,NULL,2000-04-10 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
22755,1455,Genso Suikogaiden Volume 1: Swordsman of Harmonia,NULL,2000-09-21 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
22770,4132,Dino Crisis 2,"The storyline follows the events of the previous game, where Regina is on another mission involving a facility located close to the fictional Edward City, where a major anomaly has caused the whole city to be transported back in time to the era of the dinosaurs, along with all the human inhabitants. Regina is sent on a rescue mission with her new ally Dylan Morton, who has a strange connection to the events on the island. The player switches between controlling Regina and Dylan at specific points in the game.",2000-09-13 00:00:00.000,31,NULL,90.0000,1,81.9163,106
22829,80868,Devilman,NULL,2000-04-13 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
22957,44986,The Dukes of Hazzard II: Daisy Dukes it Out,NULL,2000-12-07 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
22983,1280,Breath of Fire IV,NULL,2000-04-27 00:00:00.000,17,NULL,80.0000,1,82.2286,53
23156,2216,Vagrant Story,NULL,2000-02-10 00:00:00.000,20,NULL,NULL,NULL,83.6170,53
23241,3045,Bugs Bunny & Taz: Time Busters,NULL,2000-09-01 00:00:00.000,9,NULL,NULL,NULL,84.8668,33
23435,141020,Hengband,NULL,2000-06-17 00:00:00.000,1,1,NULL,NULL,NULL,NULL
23440,8912,Fast Food Tycoon,"In Fast Food Tycoon, the player is able to take part in many of the standard activities that are involved with running a successful pizza chain, including designing layout, deciding prices, and developing new pizzas. The player can also take part in illicit activities, such as looting and robbing other pizza locations.",2000-11-20 00:00:00.000,NULL,NULL,NULL,NULL,89.3969,5
23543,165293,Tonka Workshop,NULL,2000-07-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
23580,4128,Gekido,"In a time where there is great corruption and terror, a young girl named Angela has been kidnapped. Rumor has it that Kintaro has made a deal with the devil. Angela's parents hire Travis, a private detective, to investigate the crime boss Kintaro and retrieve Angela. Knowing that the mission to rescue Angela will not be easy, he is aided by three sidekicks, Michelle, Ushi, and Tetsuo.",2000-04-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
23629,47614,Pachi-Slot Aruze Oukoku Pocket: Ward of Lights,NULL,2000-03-16 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
23633,3381,Harvest Moon 3 GBC,NULL,2000-09-29 00:00:00.000,1,NULL,NULL,NULL,77.0000,2
24210,77326,You Don't Know Jack: Mock 2,NULL,2000-11-06 00:00:00.000,NULL,1,NULL,NULL,NULL,NULL
24922,13900,Rescue Shot,NULL,2000-02-20 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
24934,49990,Towers: Lord Baniff's Deceit,NULL,2000-07-20 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
25223,69114,Tales of Phantasia: Narikiri Dungeon,NULL,2000-11-10 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
25922,127265,Genesis,NULL,2000-12-31 00:00:00.000,1,1,NULL,NULL,NULL,NULL
25945,63169,SuperLite 1500 series: Sudoku 2,NULL,2000-01-27 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
26133,49906,Test Drive Cycles,NULL,2000-07-26 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
26190,37512,Final Lap 2000,NULL,2000-04-23 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
26204,39494,Brave Blade,NULL,2000-02-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
26297,45849,World Series Baseball 2K1,NULL,2000-08-17 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
26654,142643,Bikeflyter,NULL,2000-08-18 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
26687,786,MechWarrior 4: Vengeance,"The FedCom Civil War engulfs Kentares IV after William Dresari, a nephew of famed Clan War hero Duke Eric Dresari, betrays the family, launching a surprise attack by Steiner forces on the Dresari royal palace. William seizes the throne for himself under the banner of Katherine ""Katrina"" Steiner-Davion's Lyran Alliance and became responsible for the annihilation of loyalists to Victor Steiner-Davion. The betrayal leaves Eric Dresari and the majority of the royal family dead.  Upon hearing of the coup, Eric's son, Ian Dresari, returns home and meets up with his uncle, Sir Peter Dresari, on the moon orbiting Kentares to launch a guerrilla campaign to take back Kentares IV from the Steiner loyalists. Ian fights alongside with fellow Resistance MechWarriors Casey Nolan, Jen McQuarrie, and Jules Gonzales, and their commander Elise Rathburn in various missions. The Resistance abandons its base on the moon and sets up camp for the first time in Kentares' arctic regions. At one point during this campaign, Ian's uncle Peter is murdered by Duncan Burke, a high-ranking officer in Katrina's forces. Ian and the rest of the Resistance are devastated by the loss of his uncle and debate over whether or not to continue the fight for Kentares' freedom. They decide to push forward and manage to capture a satellite network from House Steiner. The rebel group moves into the mountains.  After destroying a disabled, but heavily guarded Steiner DropShip, Ian and the resistance move to the Hadra Peninsula, a remote desert region. Rumors of an abandoned prison camp reached the resistance and efforts are made to locate and liberate the camp in order to enlist more personnel for the Resistance cause. Along the way, Ian is shocked to find that one member of his family survived Steiner's siege of the Dresari palace: his sister Joanna. After a short reunion, Ian and Joanna are separated once more as the Resistance plans to mobilize their forces to take the fight to Steiner. While in Hadra, Ian kills James Kulin, who was tasked with suppressing the civilian population of Kentares and personally gave the orders to execute Ian and Joanna's family. They make a brief detour to save a coastal town named Vale after Steiner threatened to bomb the town due to allegations of links to the Resistance. Not only does the Resistance save the population, but Ian manages to personally defeat his uncle's murderer, Duncan Burke, in a heated duel.  Pushing forward into urban environments, the fighting heats up and the Resistance's casualties mount. Joanna informs Ian of an old armory cache hidden somewhere in the city full of equipment enough to outfit four heavy lances of 'Mechs - valuable for assaulting the Dresari palace, now the headquarters for the Steiner occupation. Before the search for the cache could be conducted however, Joanna and her lance are ambushed by Steiner forces, leaving her badly injured and in mortal danger. Ian has to make a choice, between rescuing his sister from certain death or securing the weapons cache for an assault on the Dresari palace. Whatever the player chooses, Ian and the Resistance fight one last battle against House Steiner, finally putting an end to the war. However, the fight is not yet over for Ian, as William shows up in a modified Daishi, challenging Ian to a duel. Ian defeats William and finally frees the planet from Steiner's grasp.  Depending what choice the player makes during the second-to-last mission, either Joanna or Ian will ascend the throne as Duchess or Duke, respectively.",2000-11-22 00:00:00.000,2,NULL,NULL,NULL,70.4460,10
26820,44861,Slap Happy Rhythm Busters,NULL,2000-07-29 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
27212,45832,The Ring: Terror's Realm,NULL,2000-02-26 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
27244,43257,Pool Master,NULL,2000-11-26 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
27502,43789,Sports Superbike,NULL,2000-10-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
27557,39563,Tattoo Assassins,NULL,2000-02-01 00:00:00.000,NULL,NULL,NULL,NULL,21.2776,5
28037,3085,Rune,NULL,2000-11-18 00:00:00.000,13,NULL,70.0000,1,79.6764,32
28167,80496,Jarrett and Labonte Stock Car Racing,NULL,2000-12-31 00:00:00.000,NULL,1,NULL,NULL,NULL,NULL
28300,19269,Grudge warriors,NULL,2000-04-27 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
